Date,OREB [Time unit from - to],Forecasted Total Load [MW],Actual Total Load [MW],Time,Datetime,Hour,Weekday,Month,Month_Name,Time_Difference
2026-01-21,07:00 - 07:15,25200,24939.525,07:00,2026-01-21 07:00:00,7,Wednesday,1,January,0 days 00:15:00
2026-01-21,07:15 - 07:30,25400,25237.09,07:15,2026-01-21 07:15:00,7,Wednesday,1,January,0 days 00:15:00
2026-01-21,07:30 - 07:45,25500,25518.848,07:30,2026-01-21 07:30:00,7,Wednesday,1,January,0 days 00:15:00
2026-01-21,07:45 - 08:00,25750,25513.848,07:45,2026-01-21 07:45:00,7,Wednesday,1,January,0 days 00:15:00
2026-01-21,08:00 - 08:15,26150,26086.93,08:00,2026-01-21 08:00:00,8,Wednesday,1,January,0 days 00:15:00
2026-01-21,08:15 - 08:30,26350,26328.494,08:15,2026-01-21 08:15:00,8,Wednesday,1,January,0 days 00:15:00
2026-01-21,08:30 - 08:45,26600,26277.96,08:30,2026-01-21 08:30:00,8,Wednesday,1,January,0 days 00:15:00
2026-01-21,08:45 - 09:00,26850,26479.143,08:45,2026-01-21 08:45:00,8,Wednesday,1,January,0 days 00:15:00
2026-01-21,09:00 - 09:15,27050,26332.438,09:00,2026-01-21 09:00:00,9,Wednesday,1,January,0 days 00:15:00
2026-01-21,09:15 - 09:30,27150,26318.375,09:15,2026-01-21 09:15:00,9,Wednesday,1,January,0 days 00:15:00
2026-01-21,09:30 - 09:45,27150,26111.727,09:30,2026-01-21 09:30:00,9,Wednesday,1,January,0 days 00:15:00
2026-01-21,09:45 - 10:00,27000,25787.414,09:45,2026-01-21 09:45:00,9,Wednesday,1,January,0 days 00:15:00
2026-01-21,10:00 - 10:15,26750,25414.68,10:00,2026-01-21 10:00:00,10,Wednesday,1,January,0 days 00:15:00
2026-01-21,10:15 - 10:30,26800,25438.328,10:15,2026-01-21 10:15:00,10,Wednesday,1,January,0 days 00:15:00
2026-01-21,10:30 - 10:45,26950,25337.932,10:30,2026-01-21 10:30:00,10,Wednesday,1,January,0 days 00:15:00
2026-01-21,10:45 - 11:00,26900,25252.795,10:45,2026-01-21 10:45:00,10,Wednesday,1,January,0 days 00:15:00
2026-01-21,11:00 - 11:15,26800,25197.926,11:00,2026-01-21 11:00:00,11,Wednesday,1,January,0 days 00:15:00
2026-01-21,11:15 - 11:30,26700,25063.053,11:15,2026-01-21 11:15:00,11,Wednesday,1,January,0 days 00:15:00
2026-01-21,11:30 - 11:45,26600,24732.768,11:30,2026-01-21 11:30:00,11,Wednesday,1,January,0 days 00:15:00
2026-01-21,11:45 - 12:00,26500,24930.11,11:45,2026-01-21 11:45:00,11,Wednesday,1,January,0 days 00:15:00
2026-01-21,12:00 - 12:15,26450,24936.512,12:00,2026-01-21 12:00:00,12,Wednesday,1,January,0 days 00:15:00
2026-01-21,12:15 - 12:30,26450,24655.027,12:15,2026-01-21 12:15:00,12,Wednesday,1,January,0 days 00:15:00
2026-01-21,12:30 - 12:45,26500,24724.303,12:30,2026-01-21 12:30:00,12,Wednesday,1,January,0 days 00:15:00
2026-01-21,12:45 - 13:00,26550,24915.018,12:45,2026-01-21 12:45:00,12,Wednesday,1,January,0 days 00:15:00
2026-01-21,13:00 - 13:15,26750,25045.344,13:00,2026-01-21 13:00:00,13,Wednesday,1,January,0 days 00:15:00
2026-01-21,13:15 - 13:30,26600,24911.293,13:15,2026-01-21 13:15:00,13,Wednesday,1,January,0 days 00:15:00
2026-01-21,13:30 - 13:45,26150,24824.912,13:30,2026-01-21 13:30:00,13,Wednesday,1,January,0 days 00:15:00
2026-01-21,13:45 - 14:00,25600,24492.08,13:45,2026-01-21 13:45:00,13,Wednesday,1,January,0 days 00:15:00
2026-01-21,14:00 - 14:15,25750,24723.734,14:00,2026-01-21 14:00:00,14,Wednesday,1,January,0 days 00:15:00
2026-01-21,14:15 - 14:30,25800,25001.61,14:15,2026-01-21 14:15:00,14,Wednesday,1,January,0 days 00:15:00
2026-01-21,14:30 - 14:45,25900,25221.977,14:30,2026-01-21 14:30:00,14,Wednesday,1,January,0 days 00:15:00
2026-01-21,14:45 - 15:00,25500,24944.523,14:45,2026-01-21 14:45:00,14,Wednesday,1,January,0 days 00:15:00
2026-01-21,15:00 - 15:15,25400,24996.336,15:00,2026-01-21 15:00:00,15,Wednesday,1,January,0 days 00:15:00
2026-01-21,15:15 - 15:30,25350,24991.691,15:15,2026-01-21 15:15:00,15,Wednesday,1,January,0 days 00:15:00
2026-01-21,15:30 - 15:45,25450,25136.615,15:30,2026-01-21 15:30:00,15,Wednesday,1,January,0 days 00:15:00
2026-01-21,15:45 - 16:00,25300,24878.15,15:45,2026-01-21 15:45:00,15,Wednesday,1,January,0 days 00:15:00
2026-01-21,16:00 - 16:15,25600,24992.373,16:00,2026-01-21 16:00:00,16,Wednesday,1,January,0 days 00:15:00
2026-01-21,16:15 - 16:30,25850,25346.68,16:15,2026-01-21 16:15:00,16,Wednesday,1,January,0 days 00:15:00
2026-01-21,16:30 - 16:45,26100,25582.982,16:30,2026-01-21 16:30:00,16,Wednesday,1,January,0 days 00:15:00
2026-01-21,16:45 - 17:00,26200,25759.545,16:45,2026-01-21 16:45:00,16,Wednesday,1,January,0 days 00:15:00
2026-01-21,17:00 - 17:15,26200,25817.795,17:00,2026-01-21 17:00:00,17,Wednesday,1,January,0 days 00:15:00
2026-01-21,17:15 - 17:30,26150,25673.348,17:15,2026-01-21 17:15:00,17,Wednesday,1,January,0 days 00:15:00
2026-01-21,17:30 - 17:45,26100,25682.27,17:30,2026-01-21 17:30:00,17,Wednesday,1,January,0 days 00:15:00
2026-01-21,17:45 - 18:00,25800,25284.19,17:45,2026-01-21 17:45:00,17,Wednesday,1,January,0 days 00:15:00
2026-01-21,18:00 - 18:15,25650,25266.66,18:00,2026-01-21 18:00:00,18,Wednesday,1,January,0 days 00:15:00
2026-01-21,18:15 - 18:30,25750,25313.674,18:15,2026-01-21 18:15:00,18,Wednesday,1,January,0 days 00:15:00
2026-01-21,18:30 - 18:45,25850,25370.777,18:30,2026-01-21 18:30:00,18,Wednesday,1,January,0 days 00:15:00
2026-01-21,18:45 - 19:00,25700,25338.14,18:45,2026-01-21 18:45:00,18,Wednesday,1,January,0 days 00:15:00
2026-01-21,19:00 - 19:15,25650,25252.473,19:00,2026-01-21 19:00:00,19,Wednesday,1,January,0 days 00:15:00
2026-01-21,19:15 - 19:30,25650,25429.684,19:15,2026-01-21 19:15:00,19,Wednesday,1,January,0 days 00:15:00
2026-01-21,19:30 - 19:45,25600,25370.191,19:30,2026-01-21 19:30:00,19,Wednesday,1,January,0 days 00:15:00
2026-01-21,19:45 - 20:00,25500,25300.385,19:45,2026-01-21 19:45:00,19,Wednesday,1,January,0 days 00:15:00
2026-01-21,20:00 - 20:15,25400,25080.049,20:00,2026-01-21 20:00:00,20,Wednesday,1,January,0 days 00:15:00
2026-01-21,20:15 - 20:30,25200,24977.473,20:15,2026-01-21 20:15:00,20,Wednesday,1,January,0 days 00:15:00
2026-01-21,20:30 - 20:45,24950,24758.152,20:30,2026-01-21 20:30:00,20,Wednesday,1,January,0 days 00:15:00
2026-01-21,20:45 - 21:00,24650,24478.59,20:45,2026-01-21 20:45:00,20,Wednesday,1,January,0 days 00:15:00
2026-01-21,21:00 - 21:15,24200,24071.209,21:00,2026-01-21 21:00:00,21,Wednesday,1,January,0 days 00:15:00
2026-01-21,21:15 - 21:30,23750,23546.117,21:15,2026-01-21 21:15:00,21,Wednesday,1,January,0 days 00:15:00
2026-01-21,21:30 - 21:45,23150,22913.613,21:30,2026-01-21 21:30:00,21,Wednesday,1,January,0 days 00:15:00
2026-01-21,21:45 - 22:00,22550,22335.0,21:45,2026-01-21 21:45:00,21,Wednesday,1,January,0 days 00:15:00
2026-01-21,22:00 - 22:15,22500,22484.719,22:00,2026-01-21 22:00:00,22,Wednesday,1,January,0 days 00:15:00
2026-01-21,22:15 - 22:30,22250,22193.086,22:15,2026-01-21 22:15:00,22,Wednesday,1,January,0 days 00:15:00
2026-01-21,22:30 - 22:45,21900,21767.957,22:30,2026-01-21 22:30:00,22,Wednesday,1,January,0 days 00:15:00
2026-01-21,22:45 - 23:00,21450,21372.41,22:45,2026-01-21 22:45:00,22,Wednesday,1,January,0 days 00:15:00
2026-01-21,23:00 - 23:15,21200,21068.08,23:00,2026-01-21 23:00:00,23,Wednesday,1,January,0 days 00:15:00
2026-01-21,23:15 - 23:30,20750,20524.605,23:15,2026-01-21 23:15:00,23,Wednesday,1,January,0 days 00:15:00
2026-01-21,23:30 - 23:45,20550,20408.3,23:30,2026-01-21 23:30:00,23,Wednesday,1,January,0 days 00:15:00
2026-01-21,23:45 - 24:00,20150,20081.537,23:45,2026-01-21 23:45:00,23,Wednesday,1,January,0 days 00:15:00
2026-01-22,00:00 - 00:15,19950,19866.303,00:00,2026-01-22 00:00:00,0,Thursday,1,January,0 days 00:15:00
2026-01-22,00:15 - 00:30,19800,19451.945,00:15,2026-01-22 00:15:00,0,Thursday,1,January,0 days 00:15:00
2026-01-22,00:30 - 00:45,19650,19457.322,00:30,2026-01-22 00:30:00,0,Thursday,1,January,0 days 00:15:00
2026-01-22,00:45 - 01:00,19500,19311.955,00:45,2026-01-22 00:45:00,0,Thursday,1,January,0 days 00:15:00
2026-01-22,01:00 - 01:15,19350,19201.385,01:00,2026-01-22 01:00:00,1,Thursday,1,January,0 days 00:15:00
2026-01-22,01:15 - 01:30,19250,19073.23,01:15,2026-01-22 01:15:00,1,Thursday,1,January,0 days 00:15:00
2026-01-22,01:30 - 01:45,19150,19021.123,01:30,2026-01-22 01:30:00,1,Thursday,1,January,0 days 00:15:00
2026-01-22,01:45 - 02:00,19050,18796.24,01:45,2026-01-22 01:45:00,1,Thursday,1,January,0 days 00:15:00
2026-01-22,02:00 - 02:15,18950,18567.83,02:00,2026-01-22 02:00:00,2,Thursday,1,January,0 days 00:15:00
2026-01-22,02:15 - 02:30,18950,18893.273,02:15,2026-01-22 02:15:00,2,Thursday,1,January,0 days 00:15:00
2026-01-22,02:30 - 02:45,18950,18726.79,02:30,2026-01-22 02:30:00,2,Thursday,1,January,0 days 00:15:00
2026-01-22,02:45 - 03:00,18950,18787.094,02:45,2026-01-22 02:45:00,2,Thursday,1,January,0 days 00:15:00
2026-01-22,03:00 - 03:15,19000,18819.111,03:00,2026-01-22 03:00:00,3,Thursday,1,January,0 days 00:15:00
2026-01-22,03:15 - 03:30,19050,18882.959,03:15,2026-01-22 03:15:00,3,Thursday,1,January,0 days 00:15:00
2026-01-22,03:30 - 03:45,19050,18853.781,03:30,2026-01-22 03:30:00,3,Thursday,1,January,0 days 00:15:00
2026-01-22,03:45 - 04:00,19100,18945.877,03:45,2026-01-22 03:45:00,3,Thursday,1,January,0 days 00:15:00
2026-01-22,04:00 - 04:15,19300,19009.533,04:00,2026-01-22 04:00:00,4,Thursday,1,January,0 days 00:15:00
2026-01-22,04:15 - 04:30,19350,19209.473,04:15,2026-01-22 04:15:00,4,Thursday,1,January,0 days 00:15:00
2026-01-22,04:30 - 04:45,19550,19320.057,04:30,2026-01-22 04:30:00,4,Thursday,1,January,0 days 00:15:00
2026-01-22,04:45 - 05:00,19750,19467.238,04:45,2026-01-22 04:45:00,4,Thursday,1,January,0 days 00:15:00
2026-01-22,05:00 - 05:15,20150,19920.004,05:00,2026-01-22 05:00:00,5,Thursday,1,January,0 days 00:15:00
2026-01-22,05:15 - 05:30,20400,20267.945,05:15,2026-01-22 05:15:00,5,Thursday,1,January,0 days 00:15:00
2026-01-22,05:30 - 05:45,20750,20678.99,05:30,2026-01-22 05:30:00,5,Thursday,1,January,0 days 00:15:00
2026-01-22,05:45 - 06:00,21500,21061.174,05:45,2026-01-22 05:45:00,5,Thursday,1,January,0 days 00:15:00
2026-01-22,06:00 - 06:15,22700,22395.78,06:00,2026-01-22 06:00:00,6,Thursday,1,January,0 days 00:15:00
2026-01-22,06:15 - 06:30,23300,23094.607,06:15,2026-01-22 06:15:00,6,Thursday,1,January,0 days 00:15:00
2026-01-22,06:30 - 06:45,23950,23702.953,06:30,2026-01-22 06:30:00,6,Thursday,1,January,0 days 00:15:00
2026-01-22,06:45 - 07:00,24550,24168.979,06:45,2026-01-22 06:45:00,6,Thursday,1,January,0 days 00:15:00
2026-01-22,07:00 - 07:15,25100,24573.055,07:00,2026-01-22 07:00:00,7,Thursday,1,January,0 days 00:15:00
2026-01-22,07:15 - 07:30,25300,24792.527,07:15,2026-01-22 07:15:00,7,Thursday,1,January,0 days 00:15:00
2026-01-22,07:30 - 07:45,25400,24987.99,07:30,2026-01-22 07:30:00,7,Thursday,1,January,0 days 00:15:00
2026-01-22,07:45 - 08:00,25650,25297.938,07:45,2026-01-22 07:45:00,7,Thursday,1,January,0 days 00:15:00
2026-01-22,08:00 - 08:15,26050,25665.94,08:00,2026-01-22 08:00:00,8,Thursday,1,January,0 days 00:15:00
2026-01-22,08:15 - 08:30,26250,25852.39,08:15,2026-01-22 08:15:00,8,Thursday,1,January,0 days 00:15:00
2026-01-22,08:30 - 08:45,26350,26036.988,08:30,2026-01-22 08:30:00,8,Thursday,1,January,0 days 00:15:00
2026-01-22,08:45 - 09:00,26500,26282.404,08:45,2026-01-22 08:45:00,8,Thursday,1,January,0 days 00:15:00
2026-01-22,09:00 - 09:15,26550,26327.984,09:00,2026-01-22 09:00:00,9,Thursday,1,January,0 days 00:15:00
2026-01-22,09:15 - 09:30,26600,26487.191,09:15,2026-01-22 09:15:00,9,Thursday,1,January,0 days 00:15:00
2026-01-22,09:30 - 09:45,26550,26506.633,09:30,2026-01-22 09:30:00,9,Thursday,1,January,0 days 00:15:00
2026-01-22,09:45 - 10:00,26350,26339.346,09:45,2026-01-22 09:45:00,9,Thursday,1,January,0 days 00:15:00
2026-01-22,10:00 - 10:15,26150,26004.225,10:00,2026-01-22 10:00:00,10,Thursday,1,January,0 days 00:15:00
2026-01-22,10:15 - 10:30,26200,26114.861,10:15,2026-01-22 10:15:00,10,Thursday,1,January,0 days 00:15:00
2026-01-22,10:30 - 10:45,26350,26123.143,10:30,2026-01-22 10:30:00,10,Thursday,1,January,0 days 00:15:00
2026-01-22,10:45 - 11:00,26350,26061.686,10:45,2026-01-22 10:45:00,10,Thursday,1,January,0 days 00:15:00
2026-01-22,11:00 - 11:15,26250,26014.643,11:00,2026-01-22 11:00:00,11,Thursday,1,January,0 days 00:15:00
2026-01-22,11:15 - 11:30,26150,25604.31,11:15,2026-01-22 11:15:00,11,Thursday,1,January,0 days 00:15:00
2026-01-22,11:30 - 11:45,26050,25715.639,11:30,2026-01-22 11:30:00,11,Thursday,1,January,0 days 00:15:00
2026-01-22,11:45 - 12:00,26000,25569.879,11:45,2026-01-22 11:45:00,11,Thursday,1,January,0 days 00:15:00
2026-01-22,12:00 - 12:15,25950,25551.54,12:00,2026-01-22 12:00:00,12,Thursday,1,January,0 days 00:15:00
2026-01-22,12:15 - 12:30,25950,25539.27,12:15,2026-01-22 12:15:00,12,Thursday,1,January,0 days 00:15:00
2026-01-22,12:30 - 12:45,25950,25533.598,12:30,2026-01-22 12:30:00,12,Thursday,1,January,0 days 00:15:00
2026-01-22,12:45 - 13:00,26000,25456.494,12:45,2026-01-22 12:45:00,12,Thursday,1,January,0 days 00:15:00
2026-01-22,13:00 - 13:15,26200,25795.967,13:00,2026-01-22 13:00:00,13,Thursday,1,January,0 days 00:15:00
2026-01-22,13:15 - 13:30,26150,25570.443,13:15,2026-01-22 13:15:00,13,Thursday,1,January,0 days 00:15:00
2026-01-22,13:30 - 13:45,25850,25512.246,13:30,2026-01-22 13:30:00,13,Thursday,1,January,0 days 00:15:00
2026-01-22,13:45 - 14:00,25350,24862.96,13:45,2026-01-22 13:45:00,13,Thursday,1,January,0 days 00:15:00
2026-01-22,14:00 - 14:15,25500,25216.002,14:00,2026-01-22 14:00:00,14,Thursday,1,January,0 days 00:15:00
2026-01-22,14:15 - 14:30,25600,25285.459,14:15,2026-01-22 14:15:00,14,Thursday,1,January,0 days 00:15:00
2026-01-22,14:30 - 14:45,25650,24975.045,14:30,2026-01-22 14:30:00,14,Thursday,1,January,0 days 00:15:00
2026-01-22,14:45 - 15:00,25300,25167.291,14:45,2026-01-22 14:45:00,14,Thursday,1,January,0 days 00:15:00
2026-01-22,15:00 - 15:15,25200,24957.549,15:00,2026-01-22 15:00:00,15,Thursday,1,January,0 days 00:15:00
2026-01-22,15:15 - 15:30,25150,25010.738,15:15,2026-01-22 15:15:00,15,Thursday,1,January,0 days 00:15:00
2026-01-22,15:30 - 15:45,25200,25152.938,15:30,2026-01-22 15:30:00,15,Thursday,1,January,0 days 00:15:00
2026-01-22,15:45 - 16:00,25050,24721.215,15:45,2026-01-22 15:45:00,15,Thursday,1,January,0 days 00:15:00
2026-01-22,16:00 - 16:15,25350,24770.799,16:00,2026-01-22 16:00:00,16,Thursday,1,January,0 days 00:15:00
2026-01-22,16:15 - 16:30,25600,25023.352,16:15,2026-01-22 16:15:00,16,Thursday,1,January,0 days 00:15:00
2026-01-22,16:30 - 16:45,25900,25433.463,16:30,2026-01-22 16:30:00,16,Thursday,1,January,0 days 00:15:00
2026-01-22,16:45 - 17:00,26000,25351.666,16:45,2026-01-22 16:45:00,16,Thursday,1,January,0 days 00:15:00
2026-01-22,17:00 - 17:15,26050,25449.65,17:00,2026-01-22 17:00:00,17,Thursday,1,January,0 days 00:15:00
2026-01-22,17:15 - 17:30,26100,25435.4,17:15,2026-01-22 17:15:00,17,Thursday,1,January,0 days 00:15:00
2026-01-22,17:30 - 17:45,26050,25271.023,17:30,2026-01-22 17:30:00,17,Thursday,1,January,0 days 00:15:00
2026-01-22,17:45 - 18:00,25750,25115.951,17:45,2026-01-22 17:45:00,17,Thursday,1,January,0 days 00:15:00
2026-01-22,18:00 - 18:15,25600,24999.172,18:00,2026-01-22 18:00:00,18,Thursday,1,January,0 days 00:15:00
2026-01-22,18:15 - 18:30,25700,25125.29,18:15,2026-01-22 18:15:00,18,Thursday,1,January,0 days 00:15:00
2026-01-22,18:30 - 18:45,25800,25201.521,18:30,2026-01-22 18:30:00,18,Thursday,1,January,0 days 00:15:00
2026-01-22,18:45 - 19:00,25650,25184.836,18:45,2026-01-22 18:45:00,18,Thursday,1,January,0 days 00:15:00
2026-01-22,19:00 - 19:15,25600,24981.393,19:00,2026-01-22 19:00:00,19,Thursday,1,January,0 days 00:15:00
2026-01-22,19:15 - 19:30,25600,24951.404,19:15,2026-01-22 19:15:00,19,Thursday,1,January,0 days 00:15:00
2026-01-22,19:30 - 19:45,25550,24906.389,19:30,2026-01-22 19:30:00,19,Thursday,1,January,0 days 00:15:00
2026-01-22,19:45 - 20:00,25450,24773.285,19:45,2026-01-22 19:45:00,19,Thursday,1,January,0 days 00:15:00
2026-01-22,20:00 - 20:15,25350,24688.553,20:00,2026-01-22 20:00:00,20,Thursday,1,January,0 days 00:15:00
2026-01-22,20:15 - 20:30,25050,24461.422,20:15,2026-01-22 20:15:00,20,Thursday,1,January,0 days 00:15:00
2026-01-22,20:30 - 20:45,24850,24239.605,20:30,2026-01-22 20:30:00,20,Thursday,1,January,0 days 00:15:00
2026-01-22,20:45 - 21:00,24500,23948.686,20:45,2026-01-22 20:45:00,20,Thursday,1,January,0 days 00:15:00
2026-01-22,21:00 - 21:15,24100,23442.424,21:00,2026-01-22 21:00:00,21,Thursday,1,January,0 days 00:15:00
2026-01-22,21:15 - 21:30,23650,23271.234,21:15,2026-01-22 21:15:00,21,Thursday,1,January,0 days 00:15:00
2026-01-22,21:30 - 21:45,23050,22615.91,21:30,2026-01-22 21:30:00,21,Thursday,1,January,0 days 00:15:00
2026-01-22,21:45 - 22:00,22450,21841.668,21:45,2026-01-22 21:45:00,21,Thursday,1,January,0 days 00:15:00
2026-01-22,22:00 - 22:15,22400,21768.646,22:00,2026-01-22 22:00:00,22,Thursday,1,January,0 days 00:15:00
2026-01-22,22:15 - 22:30,22150,21744.652,22:15,2026-01-22 22:15:00,22,Thursday,1,January,0 days 00:15:00
2026-01-22,22:30 - 22:45,21800,21337.893,22:30,2026-01-22 22:30:00,22,Thursday,1,January,0 days 00:15:00
2026-01-22,22:45 - 23:00,21350,20909.664,22:45,2026-01-22 22:45:00,22,Thursday,1,January,0 days 00:15:00
2026-01-22,23:00 - 23:15,21100,20426.752,23:00,2026-01-22 23:00:00,23,Thursday,1,January,0 days 00:15:00
2026-01-22,23:15 - 23:30,20650,20149.26,23:15,2026-01-22 23:15:00,23,Thursday,1,January,0 days 00:15:00
2026-01-22,23:30 - 23:45,20500,19799.723,23:30,2026-01-22 23:30:00,23,Thursday,1,January,0 days 00:15:00
2026-01-22,23:45 - 24:00,20100,19651.693,23:45,2026-01-22 23:45:00,23,Thursday,1,January,0 days 00:15:00
2026-01-23,00:00 - 00:15,19800,18907.498,00:00,2026-01-23 00:00:00,0,Friday,1,January,0 days 00:15:00
2026-01-23,00:15 - 00:30,19550,18866.08,00:15,2026-01-23 00:15:00,0,Friday,1,January,0 days 00:15:00
2026-01-23,00:30 - 00:45,19400,18492.09,00:30,2026-01-23 00:30:00,0,Friday,1,January,0 days 00:15:00
2026-01-23,00:45 - 01:00,19300,18687.607,00:45,2026-01-23 00:45:00,0,Friday,1,January,0 days 00:15:00
2026-01-23,01:00 - 01:15,19150,18489.314,01:00,2026-01-23 01:00:00,1,Friday,1,January,0 days 00:15:00
2026-01-23,01:15 - 01:30,19100,18386.543,01:15,2026-01-23 01:15:00,1,Friday,1,January,0 days 00:15:00
2026-01-23,01:30 - 01:45,19000,18211.06,01:30,2026-01-23 01:30:00,1,Friday,1,January,0 days 00:15:00
2026-01-23,01:45 - 02:00,18900,18287.152,01:45,2026-01-23 01:45:00,1,Friday,1,January,0 days 00:15:00
2026-01-23,02:00 - 02:15,18850,17984.707,02:00,2026-01-23 02:00:00,2,Friday,1,January,0 days 00:15:00
2026-01-23,02:15 - 02:30,18850,18070.451,02:15,2026-01-23 02:15:00,2,Friday,1,January,0 days 00:15:00
2026-01-23,02:30 - 02:45,18850,18028.094,02:30,2026-01-23 02:30:00,2,Friday,1,January,0 days 00:15:00
2026-01-23,02:45 - 03:00,18850,18053.24,02:45,2026-01-23 02:45:00,2,Friday,1,January,0 days 00:15:00
2026-01-23,03:00 - 03:15,18900,18141.807,03:00,2026-01-23 03:00:00,3,Friday,1,January,0 days 00:15:00
2026-01-23,03:15 - 03:30,18950,18247.646,03:15,2026-01-23 03:15:00,3,Friday,1,January,0 days 00:15:00
2026-01-23,03:30 - 03:45,18950,18390.154,03:30,2026-01-23 03:30:00,3,Friday,1,January,0 days 00:15:00
2026-01-23,03:45 - 04:00,19000,18271.71,03:45,2026-01-23 03:45:00,3,Friday,1,January,0 days 00:15:00
2026-01-23,04:00 - 04:15,19150,18482.66,04:00,2026-01-23 04:00:00,4,Friday,1,January,0 days 00:15:00
2026-01-23,04:15 - 04:30,19250,18597.316,04:15,2026-01-23 04:15:00,4,Friday,1,January,0 days 00:15:00
2026-01-23,04:30 - 04:45,19450,18913.787,04:30,2026-01-23 04:30:00,4,Friday,1,January,0 days 00:15:00
2026-01-23,04:45 - 05:00,19650,18939.498,04:45,2026-01-23 04:45:00,4,Friday,1,January,0 days 00:15:00
2026-01-23,05:00 - 05:15,20050,19283.898,05:00,2026-01-23 05:00:00,5,Friday,1,January,0 days 00:15:00
2026-01-23,05:15 - 05:30,20350,19409.115,05:15,2026-01-23 05:15:00,5,Friday,1,January,0 days 00:15:00
2026-01-23,05:30 - 05:45,20700,19617.604,05:30,2026-01-23 05:30:00,5,Friday,1,January,0 days 00:15:00
2026-01-23,05:45 - 06:00,21450,20587.299,05:45,2026-01-23 05:45:00,5,Friday,1,January,0 days 00:15:00
2026-01-23,06:00 - 06:15,22650,21660.027,06:00,2026-01-23 06:00:00,6,Friday,1,January,0 days 00:15:00
2026-01-23,06:15 - 06:30,23250,22381.936,06:15,2026-01-23 06:15:00,6,Friday,1,January,0 days 00:15:00
2026-01-23,06:30 - 06:45,23900,22959.352,06:30,2026-01-23 06:30:00,6,Friday,1,January,0 days 00:15:00
2026-01-23,06:45 - 07:00,24500,23709.678,06:45,2026-01-23 06:45:00,6,Friday,1,January,0 days 00:15:00
2026-01-23,07:00 - 07:15,24950,23927.705,07:00,2026-01-23 07:00:00,7,Friday,1,January,0 days 00:15:00
2026-01-23,07:15 - 07:30,25150,24226.936,07:15,2026-01-23 07:15:00,7,Friday,1,January,0 days 00:15:00
2026-01-23,07:30 - 07:45,25300,24316.033,07:30,2026-01-23 07:30:00,7,Friday,1,January,0 days 00:15:00
2026-01-23,07:45 - 08:00,25550,24563.57,07:45,2026-01-23 07:45:00,7,Friday,1,January,0 days 00:15:00
2026-01-23,08:00 - 08:15,25950,24948.963,08:00,2026-01-23 08:00:00,8,Friday,1,January,0 days 00:15:00
2026-01-23,08:15 - 08:30,26200,25313.932,08:15,2026-01-23 08:15:00,8,Friday,1,January,0 days 00:15:00
2026-01-23,08:30 - 08:45,26300,25357.398,08:30,2026-01-23 08:30:00,8,Friday,1,January,0 days 00:15:00
2026-01-23,08:45 - 09:00,26500,25675.867,08:45,2026-01-23 08:45:00,8,Friday,1,January,0 days 00:15:00
2026-01-23,09:00 - 09:15,26550,25710.156,09:00,2026-01-23 09:00:00,9,Friday,1,January,0 days 00:15:00
2026-01-23,09:15 - 09:30,26600,26448.834,09:15,2026-01-23 09:15:00,9,Friday,1,January,0 days 00:15:00
2026-01-23,09:30 - 09:45,26500,26391.293,09:30,2026-01-23 09:30:00,9,Friday,1,January,0 days 00:15:00
2026-01-23,09:45 - 10:00,26300,26173.104,09:45,2026-01-23 09:45:00,9,Friday,1,January,0 days 00:15:00
2026-01-23,10:00 - 10:15,26100,26115.992,10:00,2026-01-23 10:00:00,10,Friday,1,January,0 days 00:15:00
2026-01-23,10:15 - 10:30,26200,26302.703,10:15,2026-01-23 10:15:00,10,Friday,1,January,0 days 00:15:00
2026-01-23,10:30 - 10:45,26350,26369.69,10:30,2026-01-23 10:30:00,10,Friday,1,January,0 days 00:15:00
2026-01-23,10:45 - 11:00,26350,26494.771,10:45,2026-01-23 10:45:00,10,Friday,1,January,0 days 00:15:00
2026-01-23,11:00 - 11:15,26250,26496.26,11:00,2026-01-23 11:00:00,11,Friday,1,January,0 days 00:15:00
2026-01-23,11:15 - 11:30,26100,26608.463,11:15,2026-01-23 11:15:00,11,Friday,1,January,0 days 00:15:00
2026-01-23,11:30 - 11:45,26000,26465.17,11:30,2026-01-23 11:30:00,11,Friday,1,January,0 days 00:15:00
2026-01-23,11:45 - 12:00,25950,26383.566,11:45,2026-01-23 11:45:00,11,Friday,1,January,0 days 00:15:00
2026-01-23,12:00 - 12:15,25900,26482.912,12:00,2026-01-23 12:00:00,12,Friday,1,January,0 days 00:15:00
2026-01-23,12:15 - 12:30,25900,26295.91,12:15,2026-01-23 12:15:00,12,Friday,1,January,0 days 00:15:00
